Latitude,Longitude,Depth
6.818,-73.171,142.9
6.776,-73.118,151.6
6.757,-73.055,141.4
6.747,-73.081,145.6
6.806,-73.158,144.6
6.774,-73.163,143.1
6.878,-73.280,120.0
6.776,-72.994,146.5
6.374,-73.692,102.9
6.788,-73.133,146.0
6.774,-73.162,149.5
5.897,-73.747,114.1
6.769,-73.125,139.0
6.735,-73.145,147.2
6.767,-73.139,143.1
6.816,-73.140,150.3
6.812,-73.153,144.5
6.709,-73.203,145.2
6.730,-73.139,146.4
6.337,-73.596,111.3
6.804,-73.178,137.7
6.748,-73.220,148.7
6.746,-73.090,144.5
6.067,-73.824,0.1
6.833,-73.171,146.5
6.826,-73.100,146.3
6.859,-73.185,143.6
6.805,-73.213,139.5
6.794,-73.114,145.1
6.785,-73.175,157.8
6.844,-73.305,165.4
6.742,-73.128,147.5
6.784,-73.124,146.1
6.779,-73.114,145.2
6.697,-73.445,129.4
6.812,-73.198,142.7
6.801,-73.110,146.3
6.780,-73.143,144.6
6.825,-73.182,143.3
6.816,-73.155,152.0
6.393,-73.663,103.7
6.777,-73.140,143.5
6.818,-73.127,147.5
6.815,-72.987,142.9
6.764,-73.091,147.4
6.785,-73.065,148.9
6.759,-73.108,145.8
6.779,-73.190,147.6
6.840,-73.121,149.9
6.817,-73.006,147.7
6.752,-72.930,147.3
6.810,-73.139,146.8
6.799,-73.123,136.0
6.815,-73.122,148.7
6.805,-73.100,145.8
6.793,-73.173,142.7
6.752,-73.135,144.9
6.822,-73.153,145.8
6.744,-73.123,146.9
6.790,-73.148,149.2
6.789,-73.190,144.7
6.805,-73.179,144.5
6.789,-73.199,149.1
6.796,-73.166,146.8
6.861,-73.508,106.0
6.872,-73.281,124.8
6.792,-73.117,128.2
6.233,-73.748,10.8
6.558,-73.538,112.9
7.336,-73.242,120.5
6.780,-73.122,146.1
6.767,-73.126,142.0
6.769,-73.156,144.0
6.855,-73.127,142.6
6.429,-73.719,103.3
6.803,-73.021,146.4
6.739,-73.189,154.5
6.785,-73.099,148.9
6.765,-73.131,150.0
5.937,-73.796,110.0
6.746,-73.170,149.7
6.761,-73.105,141.2
6.742,-72.911,141.3
6.768,-73.151,144.4
6.759,-73.146,139.6
6.861,-73.258,120.7
6.797,-73.126,148.3
7.035,-72.891,181.4
6.752,-73.106,143.2
6.820,-73.194,145.9
6.803,-73.118,139.6
6.791,-73.177,140.3
7.238,-73.835,90.3
6.734,-73.503,113.3
6.783,-73.050,140.0
6.775,-73.129,145.4
6.764,-73.156,156.0
6.335,-73.689,98.0
6.251,-73.034,169.0
6.232,-73.487,104.2
7.213,-73.147,138.9
6.768,-73.163,143.7
6.690,-73.499,114.2
6.757,-73.174,142.2
6.797,-73.137,148.9
6.780,-73.066,145.8
6.600,-73.745,88.1
6.107,-73.756,106.9
6.616,-73.475,8.8
6.827,-73.135,147.0
6.818,-73.111,149.7
6.797,-73.130,145.7
6.724,-73.166,147.9
6.638,-73.166,144.2
6.656,-73.205,152.0
6.763,-73.319,122.5
6.781,-73.052,143.3
6.747,-72.905,137.7
6.779,-73.087,147.8
6.735,-73.134,139.7
6.759,-73.138,147.3
6.773,-73.133,148.0
6.033,-73.702,114.0
6.878,-72.910,143.7
6.508,-73.521,14.4
6.780,-73.083,151.1
6.767,-73.130,150.0
6.686,-73.173,144.4
6.800,-73.139,148.3
6.815,-73.184,149.4
6.783,-73.099,140.2
6.025,-73.671,117.0
6.785,-73.078,152.0
6.839,-73.123,147.6
7.037,-73.417,44.3
5.989,-73.739,116.3
6.710,-73.175,145.8
6.770,-73.106,142.5
6.785,-73.121,142.7
6.832,-73.092,148.5
6.781,-73.113,147.3
6.808,-73.182,161.4
6.774,-73.060,150.7
6.774,-73.129,140.2
6.625,-73.389,131.7
6.702,-73.127,127.4
6.483,-73.604,109.6
6.804,-72.975,146.9
6.599,-73.466,113.6
6.730,-73.205,141.4
6.751,-73.171,152.0
6.800,-73.168,151.4
7.029,-73.120,144.0
6.769,-73.150,148.6
5.928,-73.678,114.9
6.797,-73.154,148.0
6.802,-73.125,144.0
6.795,-73.225,132.5
6.784,-73.094,149.3
7.323,-73.760,93.7
6.829,-73.182,142.9
6.782,-73.174,145.6
6.780,-73.163,140.9
6.727,-73.127,143.0
6.831,-73.191,153.1
6.830,-73.141,146.0
6.773,-73.147,148.7
6.799,-73.157,144.9
6.817,-73.177,147.7
6.767,-73.124,150.0
6.804,-73.215,139.1
6.781,-73.152,149.7
6.777,-73.166,140.5
6.802,-73.109,153.3
6.683,-73.102,143.4
6.894,-73.065,134.0
6.791,-73.117,144.0
6.773,-73.166,140.6
6.708,-73.166,149.7
6.794,-73.150,140.4
6.749,-73.120,158.0
6.785,-73.058,144.0
6.809,-73.141,149.2
6.776,-73.141,147.5
6.750,-73.134,144.0
6.781,-73.088,148.3
6.873,-72.981,134.0
6.745,-73.119,147.9
6.781,-73.121,146.1
5.936,-73.576,4.5
6.374,-73.627,119.0
6.795,-73.134,150.0
6.812,-73.115,144.5
6.661,-73.140,140.4
6.814,-73.137,146.0
6.807,-73.099,146.7
6.297,-73.607,109.6
6.846,-73.155,144.3
6.687,-73.078,134.8
6.814,-73.014,135.9
6.804,-73.126,143.5
6.762,-73.535,138.6
6.763,-73.139,144.0
6.754,-73.205,149.1
6.804,-73.042,144.7
6.775,-73.156,142.2
6.786,-73.125,146.2
6.813,-73.159,141.6
6.549,-73.506,110.9
7.076,-73.228,128.4
6.785,-73.093,151.4
6.842,-73.079,141.8
6.799,-73.004,140.0
6.777,-72.999,146.0
6.818,-73.145,144.2
6.463,-74.002,75.6
6.804,-72.987,147.1
7.462,-73.214,137.8
6.775,-73.161,146.5
6.848,-73.196,141.3
6.168,-73.758,104.0
6.045,-73.302,174.9
6.828,-73.163,140.0
6.895,-73.329,124.5
6.796,-73.146,141.3
6.794,-73.136,147.7
6.715,-73.135,146.3
6.668,-73.642,102.2
6.910,-73.222,126.8
6.724,-73.198,149.7
6.825,-73.224,146.0
6.782,-73.154,149.1
6.799,-73.145,144.1
6.894,-73.382,111.1
6.812,-73.388,130.0
6.737,-73.037,149.3
6.752,-73.123,144.7
7.285,-73.261,107.0
6.780,-73.106,144.3
6.825,-72.999,144.3
6.764,-73.116,143.8
6.790,-73.136,140.5
6.791,-73.206,141.4
6.525,-73.856,86.6
6.758,-73.114,142.0
6.540,-73.546,106.9
6.816,-73.171,143.9
6.798,-73.112,147.3
6.850,-73.096,148.3
6.818,-73.175,144.3
6.414,-73.365,152.1
6.756,-73.070,142.4
6.798,-73.120,148.1
6.772,-73.145,142.0
6.812,-73.060,153.8
6.767,-73.148,146.1
6.809,-73.124,147.5
6.717,-73.162,143.1
7.425,-73.432,109.0
6.694,-73.063,140.8
6.738,-73.176,152.2
6.767,-73.199,142.9
6.782,-73.111,148.9
6.797,-73.128,152.8
6.839,-72.954,138.9
6.786,-73.149,149.3
6.600,-72.788,4.0
6.815,-73.069,143.3
6.825,-73.114,138.6
6.775,-73.132,150.6
6.806,-73.105,154.0
6.778,-73.151,145.9
6.799,-73.139,143.3
5.920,-73.635,122.9
6.853,-73.168,140.8
6.803,-73.164,139.7
6.786,-73.150,140.1
7.399,-73.194,131.7
7.284,-73.846,11.6
6.823,-73.171,141.3
6.748,-73.111,143.8
6.820,-73.115,143.6
6.845,-73.140,140.2
6.710,-73.123,154.0
6.736,-73.119,152.9
6.745,-73.159,147.3
6.812,-73.115,149.3
6.813,-73.081,139.3
6.820,-73.154,138.5
6.817,-73.132,137.6
6.796,-73.147,145.6
6.803,-73.136,152.0
6.813,-73.148,142.1
6.749,-73.123,144.0
6.802,-73.140,140.9
6.810,-73.153,142.2
6.782,-73.104,144.9
6.082,-73.740,106.3
6.806,-73.143,147.1
6.750,-73.159,147.8
6.786,-73.153,144.7
6.860,-73.273,122.0
6.709,-73.165,154.8
6.814,-73.131,148.7
6.810,-73.176,146.4
6.779,-73.139,146.6
6.841,-73.148,150.0
6.809,-73.181,146.0
6.805,-73.100,139.0
6.766,-73.196,142.9
7.376,-73.187,130.1
6.804,-73.150,137.5
6.795,-73.193,150.0
6.824,-73.204,146.8
6.781,-73.176,141.6
6.563,-73.767,88.0
6.775,-73.109,149.9
6.742,-73.192,150.0
6.637,-73.726,104.2
6.706,-73.215,154.7
6.752,-73.182,149.1
6.826,-73.145,142.5
6.772,-73.164,142.8
6.768,-73.124,139.3
6.777,-73.130,141.8
6.772,-73.136,142.4
6.732,-73.175,146.8
6.765,-73.143,131.8
6.701,-72.993,136.4
6.771,-73.162,144.1
6.872,-73.428,106.2
6.756,-73.140,145.4
6.785,-73.110,150.4
6.703,-73.158,144.0
6.821,-73.162,143.6
6.769,-73.336,151.4
6.794,-73.136,136.0
6.715,-73.046,137.3
6.330,-73.543,116.8
6.657,-73.508,103.2
6.787,-73.153,138.7
6.773,-73.145,148.3
6.907,-72.918,144.3
6.776,-73.111,149.0
6.771,-73.107,140.7
6.760,-73.163,142.0
6.802,-73.133,149.7
5.859,-73.710,120.1
6.765,-73.137,147.2
6.778,-73.132,143.1
6.801,-73.134,143.7
6.797,-73.154,146.8
6.786,-73.123,140.2
6.802,-73.133,148.0
5.948,-73.645,118.8
6.830,-73.142,145.5
6.785,-73.172,144.0
6.825,-73.150,140.8
6.748,-73.072,134.0
6.813,-73.127,142.4
6.451,-73.431,84.4
6.810,-73.138,150.3
6.773,-73.160,142.0
6.780,-73.113,151.5
6.755,-73.103,148.9
6.761,-73.192,143.7
6.793,-73.207,143.0
6.915,-73.493,0.0
6.828,-73.369,122.1
6.708,-73.238,145.3
6.807,-73.153,150.5
6.799,-73.155,137.6
6.453,-73.760,100.2
6.775,-73.156,138.5
6.777,-73.133,148.0
6.745,-73.132,142.0
6.800,-73.112,148.2
6.782,-73.128,150.8
6.761,-73.193,137.8
6.727,-73.190,144.1
6.767,-73.161,142.4
6.785,-73.174,144.0
6.806,-73.203,136.4
6.754,-73.083,137.8
6.777,-73.112,148.0
6.803,-73.139,144.6
6.737,-73.152,138.0
6.786,-73.132,140.8
6.787,-73.156,150.0
6.701,-73.202,145.7
6.742,-73.103,144.6
6.685,-73.226,144.1
6.809,-73.103,148.7
5.735,-74.021,107.8
6.775,-73.162,143.5
6.810,-73.171,139.5
7.061,-73.792,98.2
6.461,-73.000,127.3
6.797,-73.186,138.2
6.813,-73.143,147.4
6.400,-73.687,103.6
6.885,-73.284,119.1
6.788,-73.130,142.8
6.794,-73.122,140.5
6.787,-73.150,148.6
6.780,-73.106,140.7
6.786,-73.117,143.2
6.738,-73.103,152.0
6.761,-73.155,126.3
6.773,-73.124,143.1
6.757,-72.944,138.4
6.835,-73.201,141.8
6.481,-73.599,113.2
6.786,-73.173,141.8
6.834,-73.180,144.4
7.419,-73.058,142.0
6.725,-73.158,146.0
6.788,-73.158,143.2
6.750,-73.186,150.2
6.842,-73.184,138.2
6.775,-73.130,141.9
6.853,-72.974,141.3
6.817,-73.108,148.0
6.800,-73.175,145.6
6.795,-73.292,126.6
6.781,-73.103,145.3
6.831,-73.136,144.3
6.830,-73.163,144.9
6.784,-73.106,148.9
6.554,-73.594,103.6
6.849,-73.020,139.9
6.810,-73.176,147.3
6.819,-73.127,144.5
6.824,-73.149,143.5
6.812,-73.141,153.0
6.781,-73.174,140.4
6.799,-73.158,137.6
6.564,-73.511,113.2
6.774,-73.157,144.5
6.807,-73.141,140.8
6.792,-73.150,147.5
6.738,-73.130,144.8
6.724,-73.134,145.0
6.764,-73.079,144.0
6.822,-73.151,146.9
6.277,-73.606,119.3
6.484,-73.592,107.2
6.813,-73.160,139.8
6.760,-73.147,144.0
6.799,-73.136,141.8
6.743,-73.122,146.0
6.795,-73.168,149.3
6.797,-73.178,140.0
6.795,-73.077,151.6
6.833,-73.055,146.3
6.770,-73.112,140.6
6.849,-73.193,136.0
6.796,-73.085,143.7
6.822,-73.109,140.5
6.779,-73.057,153.5
6.834,-73.188,141.5
6.806,-73.110,152.5
6.793,-73.136,147.1
6.819,-73.119,149.6
6.728,-73.180,152.7
6.793,-73.139,143.7
6.817,-73.092,147.9
6.813,-73.293,134.9
6.777,-73.171,141.6
6.119,-73.916,85.3
6.798,-73.150,149.3
6.832,-73.037,142.4
6.769,-73.197,148.0
6.564,-73.441,117.2
6.770,-73.123,155.3
6.765,-73.102,142.4
6.758,-73.135,146.8
6.781,-73.175,132.0
6.779,-73.113,149.3
6.804,-73.207,140.0
6.804,-73.052,141.2
6.829,-73.126,142.7
7.410,-73.163,130.6
7.346,-73.178,131.7
6.803,-73.136,151.4
6.796,-73.129,149.9
6.819,-73.034,143.2
6.785,-73.154,151.8
6.780,-73.042,147.5
6.457,-73.335,31.0
6.794,-73.158,141.5
6.811,-73.165,144.0
6.735,-73.122,139.0
6.814,-73.090,149.3
6.785,-73.170,144.4
6.794,-73.116,154.0
6.785,-73.109,146.0
6.728,-73.050,144.5
6.793,-73.084,153.2
6.801,-73.159,152.3
6.781,-73.101,144.5
6.127,-73.767,105.3
7.508,-73.144,154.2
6.808,-73.174,147.7
6.813,-73.049,140.8
6.307,-72.773,0.0
6.818,-73.165,145.0
6.919,-73.384,117.4
6.838,-73.100,145.7
6.802,-73.111,144.7
7.276,-73.644,97.9
6.821,-73.092,145.2
6.764,-73.153,157.0
6.746,-73.184,145.6
6.737,-73.160,144.6
6.774,-73.171,150.6
6.025,-73.710,105.9
6.740,-73.205,142.5
6.811,-73.166,151.8
6.814,-73.002,142.0
6.793,-73.073,151.7
6.800,-73.181,143.5
6.766,-73.179,141.8
6.538,-73.570,107.7
6.712,-73.197,138.0
6.793,-73.141,143.6
6.830,-73.173,143.7
6.542,-73.318,131.2
6.806,-73.201,140.3
6.784,-73.115,154.0
6.366,-73.258,132.0
6.786,-73.118,139.6
7.252,-73.027,146.0
6.835,-73.147,147.4
6.926,-73.397,107.6
6.841,-73.161,141.7
6.112,-73.725,105.5
6.786,-73.096,150.1
6.787,-73.014,148.0
6.755,-73.093,143.2
6.815,-73.193,142.1
6.782,-73.150,146.0
7.154,-73.393,48.2
6.741,-73.139,151.8
6.799,-73.152,140.5
6.772,-73.178,144.0
6.791,-73.143,146.6
6.777,-73.160,141.9
6.800,-73.150,140.5
6.839,-73.151,147.8
6.663,-74.160,23.7
6.787,-73.158,141.6
6.774,-73.182,132.0
6.780,-73.146,146.1
6.745,-73.124,141.1
6.777,-73.095,138.8
6.772,-73.046,142.5
6.798,-73.129,140.0
6.761,-73.049,140.0
6.826,-73.165,142.0
6.801,-73.112,140.4
6.810,-73.159,148.0
7.347,-73.279,113.8
6.836,-73.121,136.1
6.723,-73.128,141.4
6.788,-73.106,142.9
6.788,-73.179,147.3
6.772,-73.101,137.2
6.791,-73.190,148.0
6.839,-73.158,139.9
6.782,-73.144,144.8
5.757,-73.898,92.0
6.794,-73.013,138.0
6.775,-73.175,142.0
6.283,-73.669,107.2
6.815,-73.049,146.2
6.723,-73.157,146.2
6.809,-73.157,147.4
6.824,-73.149,146.1
6.819,-73.187,145.5
6.792,-73.153,150.0
6.802,-73.149,164.2
6.824,-73.142,147.3
6.152,-73.686,114.4
6.805,-73.153,140.0
6.792,-73.155,145.5
6.781,-73.243,158.6
6.832,-73.052,153.3
5.931,-73.720,114.5
6.592,-73.557,116.1
6.775,-73.121,142.8
6.764,-73.127,149.1
7.068,-73.478,106.8
6.750,-73.340,126.5
6.727,-73.208,135.2
6.799,-73.157,140.2
6.810,-73.171,144.0
6.694,-73.137,141.9
6.783,-73.104,142.0
6.611,-73.596,104.8
6.810,-73.169,132.0
6.805,-73.122,142.0
6.910,-73.264,132.8
6.730,-73.507,106.9
6.793,-73.160,144.6
6.788,-73.150,150.0
6.744,-73.833,23.5
6.719,-73.047,156.1
6.805,-73.157,151.6
6.810,-73.155,147.3
6.816,-73.355,128.9
6.796,-73.235,136.7
6.809,-73.037,142.6
6.777,-73.137,143.2
6.809,-73.109,138.0
6.808,-73.396,115.4
6.748,-73.185,142.0
6.756,-73.108,136.6
6.695,-73.170,141.7
6.826,-73.126,139.9
6.759,-73.071,143.3
6.771,-73.097,148.6
6.795,-73.031,144.0
6.791,-73.143,143.8
6.762,-73.167,143.8
6.800,-73.145,148.0
6.795,-73.120,137.1
7.646,-73.209,135.4
6.833,-73.174,149.7
6.822,-73.190,144.1
6.741,-73.190,142.6
6.786,-73.112,151.4
7.429,-73.184,133.1
6.863,-73.111,138.1
6.737,-73.076,141.7
6.851,-73.134,143.3
6.879,-73.334,122.1
6.341,-73.610,111.7
6.804,-73.162,149.7
6.802,-73.116,146.1
6.784,-73.142,138.8
6.805,-73.115,143.2
6.063,-74.223,19.5
6.829,-73.160,147.2
6.800,-73.164,145.9
6.780,-73.080,145.8
6.753,-73.155,141.6
6.859,-73.357,122.1
6.816,-73.054,118.0
6.761,-73.163,152.0
6.761,-73.127,149.7
6.797,-73.153,145.2
6.658,-72.710,4.0
6.777,-73.161,146.1
6.792,-73.099,153.0
6.795,-73.118,143.0
6.770,-73.142,151.1
6.765,-73.160,152.6
6.744,-73.144,136.0
6.734,-73.116,139.1
6.807,-73.149,141.8
6.794,-73.158,140.6
6.793,-73.123,142.9
7.063,-73.359,108.2
6.724,-73.216,145.7
6.792,-72.993,142.8
6.720,-73.158,144.8
6.759,-73.136,143.3
6.346,-73.664,99.7
6.776,-73.129,143.7
6.791,-73.155,138.0
6.863,-73.360,127.5
6.756,-73.169,133.0
6.810,-73.142,148.2
6.801,-73.138,146.1
6.812,-73.118,149.9
6.805,-73.099,142.0
6.188,-73.667,110.4
6.795,-73.137,148.9
6.756,-73.124,144.9
6.800,-73.107,139.9
6.784,-73.108,142.6
6.645,-73.240,138.7
6.828,-73.150,149.5
6.830,-73.155,142.1
6.823,-73.155,149.5
6.816,-73.152,148.0
6.778,-73.157,141.1
6.776,-73.059,146.0
7.292,-73.359,109.1
6.802,-73.200,140.0
6.795,-73.175,132.0
6.646,-73.127,151.0
6.752,-73.121,142.6
6.830,-73.121,154.8
6.812,-73.113,151.3
6.789,-73.132,147.0
6.760,-73.100,142.4
7.281,-73.393,109.5
6.790,-73.073,141.3
6.830,-73.137,144.4
6.779,-73.131,145.4
6.737,-73.151,142.5
6.793,-73.166,137.5
6.006,-73.721,109.6
5.894,-73.762,113.7
6.802,-73.136,141.6
6.817,-73.126,136.2
7.160,-73.337,121.4
6.785,-73.175,136.9
6.786,-73.164,145.6
6.776,-73.125,148.0
5.754,-73.897,106.9
6.776,-73.118,143.5
6.805,-73.144,148.4
6.668,-73.216,143.9
6.818,-73.186,139.4
7.462,-73.365,112.0
6.776,-73.148,148.4
6.752,-73.169,146.7
6.843,-73.278,119.8
6.777,-73.121,145.0
6.739,-73.102,142.7
6.793,-73.150,146.1
6.817,-73.136,147.9
6.682,-73.184,147.1
7.371,-73.183,131.8
6.804,-72.929,139.6
6.803,-73.137,142.8
6.352,-73.841,51.4
6.816,-73.201,143.0
7.418,-73.214,131.5
6.610,-73.651,40.1
6.772,-73.060,153.2
6.658,-73.095,147.0
6.722,-73.135,142.0
6.627,-73.188,143.3
6.781,-73.153,137.8
6.770,-73.151,147.5
6.807,-73.162,147.2
6.784,-73.101,150.3
6.079,-74.177,18.0
6.730,-73.257,153.8
6.821,-73.197,141.1
6.815,-73.145,152.2
6.803,-73.147,150.0
6.767,-73.147,137.9
6.827,-73.164,146.4
6.795,-73.103,155.8
6.871,-73.168,142.6
6.818,-73.076,148.3
6.801,-73.142,146.6
6.791,-73.148,145.8
6.529,-73.531,114.6
6.768,-73.147,144.0
6.731,-73.214,151.6
6.402,-73.591,109.4
7.572,-73.068,151.4
6.786,-73.014,141.5
6.783,-73.145,141.7
6.784,-73.114,139.1
6.780,-73.097,136.7
6.766,-73.113,147.3
6.821,-73.155,145.3
6.797,-73.132,153.1
6.769,-73.172,144.8
6.771,-73.097,139.8
5.976,-74.167,10.4
6.815,-73.182,142.0
6.817,-73.303,119.8
6.764,-73.149,95.8
6.798,-73.048,140.5
6.801,-73.093,154.0
6.767,-73.153,148.9
6.769,-73.130,147.0
6.884,-73.604,0.6
6.783,-73.133,144.0
6.684,-73.202,138.0
6.812,-72.983,139.2
6.816,-73.173,144.1
6.788,-73.131,144.0
6.785,-73.071,147.7
6.819,-73.166,141.6
6.787,-73.149,144.5
7.250,-74.134,5.7
5.809,-73.935,102.7
6.046,-73.949,9.1
6.826,-73.218,143.3
6.805,-73.144,144.3
6.825,-73.147,142.0
6.785,-73.142,138.6
6.831,-73.303,139.1
6.825,-73.144,147.2
6.682,-73.135,143.3
6.875,-72.960,137.7
6.769,-73.164,151.5
6.323,-73.578,115.4
6.713,-73.203,142.1
6.807,-73.083,148.1
6.806,-73.084,144.7
6.787,-73.174,148.0
6.798,-73.154,151.2
6.782,-73.148,143.4
6.759,-73.348,127.0
6.781,-73.111,144.6
6.823,-73.127,148.3
6.799,-73.143,148.3
6.794,-73.146,144.0
6.796,-73.146,153.6
6.735,-72.926,137.8
6.807,-73.153,143.3
6.814,-73.174,146.5
6.771,-73.154,145.2
5.894,-73.900,97.5
6.758,-73.153,141.3
6.778,-73.151,144.3
6.785,-73.201,141.7
6.797,-73.161,149.2
6.812,-73.099,148.6
6.773,-73.078,148.6
6.739,-73.196,142.2
6.763,-73.127,146.3
6.732,-73.150,155.0
6.781,-73.119,138.6
6.729,-73.443,113.1
6.803,-73.204,144.3
6.793,-73.119,149.5
6.735,-73.078,144.3
6.791,-73.176,144.0
6.798,-73.147,148.6
6.779,-73.120,138.8
6.822,-73.209,144.4
6.777,-73.129,140.2
6.814,-73.158,144.3
6.741,-73.132,136.9
6.662,-73.620,108.4
6.790,-73.129,146.6
6.829,-73.260,142.0
6.805,-73.113,150.5
6.829,-73.145,143.0
6.806,-73.166,147.3
6.781,-73.177,142.8
6.747,-73.148,146.2
6.751,-73.152,146.2
6.781,-73.143,148.0
6.794,-73.127,143.4
6.789,-73.124,145.2
6.797,-73.128,145.1
6.784,-73.142,148.3
6.784,-73.109,152.0
6.794,-73.202,147.9
6.046,-74.026,85.4
6.856,-73.289,120.6
6.793,-73.108,151.5
6.837,-72.969,144.7
6.794,-73.380,124.6
6.186,-73.660,107.9
6.806,-73.074,149.2
6.663,-73.215,147.2
6.768,-73.151,147.1
6.783,-73.115,142.6
6.782,-73.140,145.8
6.770,-73.074,148.4
6.793,-73.150,153.8
6.797,-73.178,146.6
6.813,-73.066,138.9
6.803,-73.166,142.1
6.819,-73.090,143.2
6.769,-73.094,148.0
6.288,-73.600,113.9
6.768,-73.147,150.6
6.746,-73.149,143.2
6.423,-73.106,144.0
6.713,-73.069,151.1
6.738,-73.221,150.0
6.763,-73.100,150.0
6.715,-73.191,151.5
6.790,-73.113,150.2
6.419,-72.823,4.1
6.814,-73.191,141.4
6.804,-73.154,144.2
6.778,-73.105,142.8
6.814,-73.148,142.5
6.773,-73.098,143.1
6.796,-73.161,143.3
6.506,-73.604,106.0
6.796,-73.119,140.0
6.776,-73.123,145.1
6.484,-73.265,158.4
6.805,-73.132,141.6
6.769,-73.097,148.8
6.729,-73.194,135.5
6.686,-73.519,113.2
6.849,-73.158,145.4
6.860,-73.254,119.9
6.796,-73.161,147.1
6.758,-73.145,141.7
6.810,-73.154,140.6
7.319,-73.239,126.5
6.812,-73.148,144.2
6.059,-73.923,19.9
6.766,-73.102,145.0
6.775,-73.161,153.7
6.782,-73.171,141.1
6.787,-73.165,147.5
6.782,-73.178,137.5
6.727,-73.151,141.7
6.913,-73.067,123.2
6.791,-73.106,148.8
6.804,-73.140,140.1
6.779,-73.212,155.2
6.780,-73.111,143.5
6.856,-73.357,112.0
6.760,-73.188,140.8
6.680,-72.618,153.1
6.862,-73.343,111.8
6.698,-73.541,111.7
6.810,-73.163,145.5
6.761,-73.184,141.3
6.874,-73.119,149.9
6.792,-73.134,141.1
6.759,-74.024,101.7
6.788,-73.151,154.4
6.817,-73.163,139.3
6.801,-73.156,136.3
6.779,-73.160,144.0
6.816,-73.116,145.1
6.785,-73.144,150.0
6.806,-73.152,145.9
7.387,-73.195,129.7
6.786,-73.138,143.2
6.366,-73.575,121.3
6.805,-73.085,142.0
6.751,-73.147,148.0
6.803,-73.157,143.8
6.788,-73.915,21.1
6.794,-73.087,149.1
7.560,-73.186,147.2
6.821,-73.187,142.4
6.108,-73.813,97.3
6.827,-73.175,150.3
6.787,-73.169,143.6
6.770,-73.093,148.5
6.758,-73.126,141.6
6.724,-73.223,143.8
6.815,-73.128,139.9
6.746,-73.025,130.5
6.844,-73.136,150.5
6.831,-73.111,146.5
6.779,-73.144,141.3
6.746,-73.147,144.7
6.813,-73.193,132.8
6.707,-73.190,152.0
6.809,-73.142,141.5
6.836,-73.022,154.0
6.771,-73.141,148.6
6.553,-73.489,107.3
6.729,-73.144,136.2
6.835,-73.137,148.8
6.822,-73.163,144.1
7.097,-73.457,111.2
6.795,-73.157,141.4
6.809,-73.101,152.5
6.800,-73.174,145.3
6.731,-73.138,143.1
6.778,-72.991,138.0
6.059,-73.674,110.7
6.838,-73.167,148.0
6.775,-73.078,151.2
6.665,-73.172,148.0
6.855,-73.217,134.7
6.778,-73.149,149.3
6.774,-73.131,140.2
6.772,-73.142,143.9
6.797,-73.091,142.3
6.811,-73.005,148.0
6.370,-73.587,110.0
6.773,-73.132,146.7
6.762,-73.170,147.0
6.806,-73.127,147.6
6.783,-73.174,144.5
6.785,-73.425,115.5
6.756,-74.278,59.7
6.766,-73.195,134.4
7.523,-73.433,103.1
6.797,-73.217,142.0
7.528,-73.218,122.6
6.779,-73.139,142.7
7.557,-73.141,142.8
7.098,-73.381,113.9
6.766,-73.111,140.5
6.782,-73.172,149.7
6.561,-73.579,108.9
6.762,-73.178,138.8
6.855,-73.167,132.4
6.783,-73.100,144.3
6.816,-73.189,138.0
6.807,-73.123,149.0
6.777,-73.128,142.5
7.391,-73.163,145.4
6.730,-73.139,140.1
6.791,-73.131,142.5
5.747,-73.891,108.4
6.757,-73.116,142.0
6.772,-73.143,148.7
6.706,-73.115,144.2
6.811,-73.121,145.5
6.811,-73.136,145.6
6.838,-73.081,142.0
6.351,-73.645,110.4
6.779,-73.169,138.0
6.680,-72.631,0.0
6.776,-73.161,157.1
6.772,-73.105,139.9
6.738,-73.019,148.7
6.552,-73.592,108.0
6.779,-73.166,138.1
6.807,-73.150,148.9
6.797,-73.096,145.4
6.768,-73.108,150.0
6.115,-73.702,98.9
6.924,-73.039,147.3
6.746,-73.179,145.8
6.804,-73.152,144.0
6.785,-73.158,151.0
6.811,-73.132,138.3
6.784,-73.144,147.4
6.781,-73.091,142.7
6.472,-73.813,91.3
6.772,-73.095,140.9
6.861,-73.237,139.3
6.815,-73.075,145.0
6.785,-73.088,140.0
6.803,-73.157,148.2
6.807,-73.138,151.7
7.255,-73.280,125.2
6.811,-73.177,148.0
6.769,-73.163,146.6
6.649,-73.224,144.0
6.811,-73.141,143.2
6.461,-73.565,115.0
6.806,-73.157,147.4
6.708,-73.188,143.2
6.749,-73.032,140.1
6.817,-73.184,136.5
6.863,-73.132,140.5
6.828,-73.156,148.2
6.048,-73.660,114.0
6.145,-73.780,102.9
6.773,-73.108,145.3
6.849,-73.331,130.4
6.787,-73.164,144.4
6.759,-73.177,142.0
6.830,-73.138,145.9
6.810,-73.174,148.2
6.779,-73.155,146.9
6.846,-73.349,126.0
6.871,-73.176,145.2
6.813,-73.160,146.5
6.794,-73.126,148.6
6.830,-73.145,149.1
6.762,-73.155,146.9
6.769,-73.160,142.0
6.511,-74.112,16.3
6.760,-73.070,142.0
6.500,-73.800,86.8
6.798,-73.101,152.0
6.689,-73.157,148.4
7.475,-73.143,132.5
6.773,-73.147,151.9
6.785,-73.156,142.9
6.818,-73.204,139.9
6.791,-73.146,146.7
6.774,-73.160,141.3
6.792,-73.139,145.7
