Latitud,Longitud
6.768,-73.095
6.788,-73.144
6.806,-73.105
6.755,-73.130
6.856,-73.222
6.840,-73.109
6.275,-73.711
7.350,-73.121
6.775,-73.109
6.717,-73.214
5.928,-73.631
6.815,-73.107
6.823,-73.166
5.933,-73.794
6.781,-73.155
6.791,-73.150
6.806,-73.167
6.405,-73.616
6.252,-73.829
6.760,-73.145
6.834,-72.910
6.803,-73.140
6.754,-73.150
6.739,-73.168
6.799,-73.145
6.814,-73.157
6.748,-73.145
6.502,-73.651
5.808,-73.775
6.669,-73.185
6.777,-72.878
6.743,-73.229
6.777,-73.154
6.855,-73.137
6.812,-73.174
7.325,-73.681
6.801,-73.145
6.839,-73.000
6.785,-73.168
6.805,-73.128
6.805,-73.166
6.759,-73.141
6.757,-73.121
6.810,-73.139
6.799,-73.127
6.789,-73.115
6.757,-73.192
6.747,-73.128
6.801,-73.153
6.812,-73.163
6.744,-73.225
6.754,-73.099
6.727,-73.164
6.684,-73.180
6.807,-73.153
6.815,-73.178
6.809,-73.157
6.802,-73.174
6.791,-73.131
6.795,-73.154
6.210,-73.941
6.721,-73.202
6.773,-73.126
6.815,-73.169
6.781,-73.148
6.805,-73.141
6.794,-72.986
6.746,-73.146
6.824,-73.111
6.766,-73.151
6.754,-73.196
6.815,-73.077
6.131,-73.885
6.794,-73.103
6.793,-73.230
6.822,-73.154
6.761,-73.130
6.791,-73.150
6.764,-73.014
6.791,-73.120
6.785,-73.161
6.833,-73.110
6.733,-73.182
6.635,-73.191
6.789,-73.313
5.919,-73.660
6.688,-73.188
6.830,-73.137
6.805,-73.078
7.483,-73.124
6.770,-73.052
6.746,-73.147
6.779,-73.162
6.757,-73.152
6.776,-73.141
6.863,-73.132
6.968,-73.218
6.787,-73.118
6.800,-73.185
6.826,-73.010
6.807,-73.143
6.812,-73.128
6.766,-73.156
7.506,-73.314
6.782,-73.121
6.828,-73.128
6.764,-73.103
7.384,-73.213
5.905,-73.763
6.785,-73.111
7.115,-73.385
6.788,-73.133
6.738,-73.168
6.794,-73.166
6.055,-73.655
6.786,-73.226
6.735,-73.103
6.793,-73.165
6.811,-73.125
6.936,-73.276
6.779,-73.152
6.756,-73.104
6.820,-73.209
6.558,-74.022
6.779,-73.165
6.868,-73.187
6.713,-73.489
6.803,-72.972
6.620,-73.584
6.822,-73.163
6.808,-73.143
5.803,-73.855
6.759,-73.148
5.898,-73.645
6.817,-72.998
6.787,-73.151
6.798,-73.129
6.799,-73.144
6.802,-73.125
6.794,-73.176
6.863,-73.569
6.818,-73.017
7.261,-73.273
6.789,-73.143
6.622,-74.153
6.699,-73.137
5.909,-73.650
7.437,-73.387
6.778,-73.204
6.768,-73.083
6.791,-73.184
6.795,-73.054
6.432,-73.538
6.815,-73.066
6.790,-73.142
6.781,-73.134
6.814,-73.142
6.795,-73.123
6.777,-73.174
6.769,-73.162
7.141,-73.062
6.767,-73.003
6.787,-73.107
6.722,-73.148
6.810,-73.146
6.878,-73.261
6.782,-73.146
6.808,-73.163
6.782,-73.065
6.718,-73.178
6.821,-73.153
6.766,-73.141
6.796,-73.147
6.714,-73.189
6.786,-73.160
7.034,-73.524
6.758,-73.121
6.792,-73.153
6.729,-73.163
6.801,-73.184
6.811,-73.105
6.787,-73.155
6.771,-73.336
6.825,-73.146
6.798,-73.141
6.832,-73.155
6.846,-73.276
6.821,-73.141
6.763,-73.065
6.661,-73.202
6.789,-73.132
6.707,-73.188
6.822,-73.169
6.806,-73.165
6.804,-73.135
6.732,-73.175
7.016,-73.424
6.748,-73.157
6.801,-73.164
6.804,-73.068
6.795,-73.162
6.769,-73.121
7.274,-73.994
6.864,-73.161
6.760,-73.079
6.772,-73.130
6.801,-73.162
6.817,-73.131
6.756,-73.144
6.817,-73.149
6.769,-73.145
6.740,-72.975
6.755,-72.994
5.952,-73.752
6.789,-73.151
6.786,-73.137
6.770,-73.099
6.777,-73.119
6.801,-73.174
6.702,-73.237
6.836,-73.139
6.758,-73.140
6.766,-73.140
6.768,-73.139
6.788,-73.145
6.808,-73.171
6.831,-73.117
6.735,-73.108
6.876,-73.341
6.799,-73.136
6.820,-73.061
6.803,-73.149
6.785,-73.139
6.787,-73.093
6.783,-73.125
6.814,-73.131
6.753,-73.188
6.731,-73.117
6.778,-73.092
6.775,-73.124
6.780,-73.124
6.990,-73.168
6.781,-73.106
6.858,-73.168
6.784,-73.060
6.741,-73.147
6.781,-73.199
6.789,-73.268
6.883,-73.198
6.981,-73.252
5.998,-73.736
6.812,-73.075
6.813,-73.151
6.775,-73.167
6.763,-73.175
6.765,-73.088
6.773,-73.201
6.840,-73.166
6.792,-73.157
6.773,-73.176
6.801,-73.127
6.808,-73.154
6.819,-73.181
6.735,-73.131
6.846,-73.105
6.807,-73.138
6.748,-73.139
6.750,-73.079
6.806,-73.151
6.858,-73.092
6.773,-73.142
6.684,-73.221
6.477,-73.366
6.746,-73.141
6.768,-73.029
6.737,-73.145
6.804,-73.158
6.198,-73.514
6.077,-73.703
6.826,-73.183
6.738,-73.090
6.802,-73.177
6.788,-73.162
6.828,-73.142
6.722,-73.199
6.742,-73.107
6.799,-73.103
6.851,-73.212
6.811,-73.172
6.811,-73.147
6.869,-73.353
6.779,-73.098
6.786,-73.091
6.814,-73.149
6.805,-73.149
6.777,-73.187
6.840,-73.165
6.769,-73.181
6.788,-73.180
5.946,-73.823
6.826,-73.087
6.749,-73.073
6.819,-73.140
6.783,-73.230
7.050,-73.336
6.799,-73.064
6.850,-73.147
6.793,-73.159
6.800,-73.108
6.747,-73.165
6.334,-73.668
5.947,-73.756
6.726,-73.146
6.788,-73.087
6.801,-73.179
6.822,-73.025
7.353,-73.672
6.627,-73.530
6.822,-73.126
6.756,-73.137
6.765,-73.093
6.770,-73.154
6.814,-73.121
6.857,-73.152
6.803,-73.456
6.799,-73.148
6.867,-73.144
6.774,-73.095
6.152,-73.341
6.763,-73.174
6.774,-73.159
6.740,-73.168
6.781,-73.105
6.744,-73.167
6.722,-73.175
6.809,-73.124
6.821,-73.155
6.806,-73.150
6.752,-73.126
6.969,-73.419
7.053,-72.876
6.791,-73.121
6.815,-73.177
6.799,-73.167
6.786,-73.172
6.800,-73.152
6.782,-73.129
6.822,-73.113
6.847,-73.294
6.799,-73.180
6.777,-73.133
6.843,-73.162
6.052,-73.728
6.809,-73.163
6.781,-73.033
7.142,-73.375
6.677,-73.218
6.793,-73.153
6.808,-73.152
6.780,-73.133
6.787,-73.123
6.741,-73.187
6.772,-73.088
6.786,-73.171
6.806,-73.123
6.752,-73.132
6.851,-73.123
6.774,-73.075
6.761,-73.123
6.808,-73.112
6.793,-73.054
6.648,-73.184
6.808,-73.171
6.767,-73.325
6.785,-73.162
6.760,-73.115
6.818,-73.157
6.821,-73.149
6.279,-73.699
6.760,-73.140
6.783,-73.230
6.838,-73.129
6.809,-73.150
6.840,-73.125
6.764,-73.131
6.767,-73.141
6.893,-73.320
6.793,-73.116
6.820,-73.086
6.503,-73.527
6.869,-73.152
6.788,-73.168
6.827,-73.188
6.833,-73.184
6.760,-73.205
5.750,-74.009
6.742,-73.402
6.725,-73.159
6.743,-73.140
6.782,-73.169
6.814,-73.185
6.768,-73.100
6.795,-73.108
6.560,-73.589
6.782,-73.117
6.822,-73.091
6.744,-73.192
6.758,-73.145
6.801,-73.149
6.822,-73.154
6.783,-73.119
6.791,-73.132
6.825,-73.110
6.752,-73.107
6.789,-73.094
6.819,-73.156
6.560,-73.413
6.763,-73.142
6.819,-73.025
6.572,-73.158
6.510,-73.714
6.787,-73.145
6.792,-73.239
6.795,-73.151
6.809,-73.090
6.804,-73.143
6.790,-73.124
6.791,-73.140
6.779,-73.163
6.780,-73.430
6.824,-73.178
6.733,-73.146
7.194,-73.258
6.947,-73.095
6.759,-73.156
6.849,-73.378
6.792,-73.096
6.780,-73.179
6.812,-73.161
6.755,-73.084
6.783,-73.154
6.758,-73.029
6.769,-73.094
6.864,-73.289
6.950,-73.186
6.751,-73.159
6.792,-73.176
6.719,-73.103
6.517,-73.237
6.772,-72.923
7.448,-73.477
6.791,-73.150
6.820,-73.164
6.836,-73.015
6.839,-73.146
6.807,-73.110
6.769,-73.119
6.807,-73.132
6.810,-73.144
6.792,-73.154
6.792,-73.174
6.675,-73.199
6.824,-73.121
7.459,-73.247
6.746,-73.020
6.734,-73.070
6.792,-73.114
6.822,-73.152
6.843,-73.134
7.517,-73.197
6.752,-73.111
6.519,-73.085
6.804,-73.151
6.784,-73.192
6.745,-73.217
6.806,-73.122
6.718,-73.123
6.730,-73.167
6.809,-73.091
5.749,-73.886
6.001,-73.668
6.783,-73.185
6.461,-73.697
6.790,-73.082
6.769,-73.128
6.466,-73.533
6.050,-73.748
7.219,-73.655
7.380,-73.191
6.283,-74.024
6.814,-73.202
6.889,-73.196
7.444,-73.173
6.818,-73.155
6.795,-73.192
6.038,-73.699
6.783,-73.135
6.774,-73.119
6.786,-73.106
6.788,-73.162
6.770,-73.147
6.785,-73.391
6.829,-73.236
5.744,-73.861
6.808,-73.201
6.806,-73.109
6.436,-73.653
6.767,-73.146
6.705,-73.176
6.540,-73.505
6.789,-73.169
6.805,-73.138
6.750,-73.154
6.783,-73.108
7.396,-73.216
6.791,-73.197
6.755,-73.158
6.829,-73.142
6.823,-73.123
6.792,-73.086
7.592,-73.311
6.746,-73.124
6.770,-73.094
6.688,-73.164
6.722,-73.098
6.798,-73.160
6.062,-73.658
6.794,-73.122
6.787,-73.175
6.776,-72.955
6.570,-73.410
6.778,-73.104
7.084,-73.355
6.745,-73.067
6.752,-73.201
7.423,-73.242
6.772,-73.088
6.812,-73.042
6.795,-73.116
6.652,-73.092
6.802,-73.067
6.816,-73.133
6.856,-73.355
6.774,-73.129
6.793,-73.120
6.373,-73.618
6.807,-73.088
6.673,-73.216
6.762,-73.175
6.813,-73.152
6.810,-73.140
6.725,-73.189
6.767,-73.113
6.799,-73.121
6.817,-73.134
6.375,-73.612
6.773,-73.092
6.774,-73.181
6.782,-73.174
6.757,-73.154
6.760,-73.130
6.690,-73.581
7.514,-73.487
6.757,-73.168
6.392,-73.293
6.763,-73.151
6.800,-73.131
6.751,-73.067
6.820,-73.170
6.868,-73.347
6.865,-73.140
6.797,-73.179
6.760,-73.201
6.704,-73.198
6.809,-73.131
6.761,-73.109
6.792,-73.174
6.762,-73.146
6.791,-73.043
6.760,-73.138
6.784,-73.212
6.814,-73.160
6.802,-73.123
6.321,-73.605
6.281,-73.704
6.785,-73.134
6.739,-73.127
6.785,-73.106
6.756,-73.170
6.791,-73.155
6.592,-73.498
6.771,-73.185
6.694,-73.161
6.808,-73.070
6.780,-73.177
6.655,-73.042
6.784,-73.104
6.677,-73.129
6.818,-73.176
6.867,-73.341
6.821,-73.129
6.042,-74.230
6.810,-73.149
6.814,-73.174
6.757,-73.115
6.743,-73.113
6.811,-73.138
6.797,-73.120
6.567,-73.554
6.786,-73.081
6.793,-73.142
5.897,-73.629
6.013,-73.790
6.781,-73.092
6.351,-73.605
6.758,-73.152
6.808,-73.311
6.794,-73.111
6.773,-73.134
6.805,-73.205
7.453,-73.184
6.778,-73.075
6.794,-73.174
6.786,-73.165
6.784,-73.110
6.805,-73.143
6.786,-73.213
6.776,-73.110
6.863,-73.152
6.811,-73.122
6.815,-73.168
6.770,-73.113
6.792,-73.152
6.793,-73.120
6.197,-73.415
6.798,-73.056
6.819,-73.152
7.158,-73.944
7.468,-73.116
6.764,-73.153
6.759,-73.151
6.812,-73.122
6.842,-73.372
6.965,-73.445
6.808,-73.143
6.774,-72.984
6.788,-73.153
6.768,-73.440
6.801,-73.154
6.287,-73.658
6.869,-73.277
6.790,-73.072
6.957,-73.155
6.812,-73.150
6.767,-73.118
6.819,-73.162
6.792,-73.081
6.808,-73.141
6.764,-73.128
6.743,-73.151
6.760,-72.845
6.764,-73.306
6.810,-73.148
6.633,-73.178
6.552,-73.521
6.754,-73.147
6.817,-73.149
6.826,-72.956
6.785,-73.159
6.560,-72.997
6.770,-73.121
6.803,-73.067
6.462,-73.714
7.246,-74.317
6.757,-73.152
6.874,-73.161
6.792,-73.080
6.744,-73.208
6.790,-73.140
6.842,-73.028
7.493,-73.207
6.779,-73.039
6.789,-73.113
6.339,-73.626
6.786,-73.326
6.546,-73.557
6.825,-73.130
6.732,-73.192
6.257,-73.721
5.943,-73.759
6.848,-73.172
6.673,-73.159
6.771,-73.149
6.781,-73.125
6.771,-73.149
6.495,-73.680
6.794,-73.102
6.771,-73.127
6.855,-73.458
6.811,-73.135
6.745,-73.145
6.765,-73.117
7.362,-73.202
6.762,-73.147
6.783,-72.990
6.822,-73.093
6.704,-73.173
6.792,-73.134
6.844,-73.237
6.743,-73.126
6.828,-73.160
6.774,-73.106
6.778,-73.086
6.573,-73.552
6.856,-73.318
6.862,-73.172
6.729,-73.193
6.678,-73.124
7.101,-73.392
6.347,-73.635
6.747,-73.114
6.618,-73.126
6.803,-73.141
6.588,-73.345
6.797,-73.106
6.856,-73.380
6.853,-73.076
6.810,-73.170
6.803,-73.139
6.764,-73.116
6.831,-73.124
6.776,-73.193
6.766,-73.167
5.860,-73.712
6.777,-73.147
6.771,-73.123
6.824,-73.150
6.647,-73.582
6.792,-73.131
6.750,-73.152
6.898,-73.043
6.862,-73.166
6.723,-73.155
6.735,-73.253
6.816,-73.163
6.785,-73.145
7.227,-73.184
6.478,-74.145
6.718,-73.079
6.816,-73.079
6.789,-73.149
6.992,-72.823
6.820,-73.131
6.831,-73.120
6.816,-73.182
6.809,-73.141
6.846,-73.151
7.435,-73.163
6.813,-73.139
6.763,-73.497
6.781,-73.182
6.799,-73.182
6.824,-73.155
6.790,-73.171
6.821,-73.139
6.793,-73.103
6.750,-73.164
6.861,-73.073
6.466,-72.825
6.891,-73.416
6.818,-73.141
6.767,-73.135
6.811,-73.214
6.330,-73.600
6.810,-73.193
6.831,-73.025
6.761,-73.177
6.781,-73.124
6.704,-73.178
6.808,-73.147
6.783,-73.163
7.167,-73.242
6.770,-73.157
6.858,-73.208
6.800,-73.164
6.817,-73.056
6.759,-73.185
6.722,-73.163
6.755,-73.106
6.302,-73.615
6.783,-73.138
6.847,-72.985
6.821,-74.041
6.764,-73.139
6.826,-73.184
6.749,-73.074
6.798,-73.129
6.778,-73.098
6.760,-73.105
6.832,-73.093
6.730,-73.193
6.836,-73.516
6.762,-73.155
6.791,-73.140
6.786,-73.126
6.798,-73.016
6.743,-73.123
6.789,-73.095
6.756,-73.141
6.786,-73.129
6.796,-73.149
6.783,-73.093
6.217,-73.577
6.686,-73.142
6.669,-73.213
6.745,-72.971
6.751,-73.143
6.792,-73.130
6.500,-73.699
6.773,-73.133
6.795,-73.114
6.762,-73.156
6.759,-73.127
6.760,-73.099
6.775,-73.141
6.723,-73.110
6.799,-73.144
6.695,-73.210
6.050,-73.720
6.804,-73.163
6.811,-73.152
6.788,-73.134
6.804,-73.081
6.781,-73.096
6.812,-73.093
6.773,-73.159
6.774,-73.110
6.795,-73.144
6.769,-73.118
6.820,-73.104
6.749,-73.141
6.764,-73.136
6.663,-73.231
6.851,-73.176
6.767,-73.075
6.771,-73.154
6.835,-73.184
6.734,-73.124
6.798,-73.123
6.811,-73.149
6.791,-73.147
6.790,-73.169
7.396,-73.148
6.802,-73.154
6.694,-73.157
6.806,-73.157
6.773,-73.054
6.767,-73.061
6.821,-73.129
6.798,-73.144
6.770,-73.152
6.739,-73.135
6.775,-73.166
6.754,-73.133
6.791,-73.087
6.746,-73.174
6.773,-73.168
6.749,-73.037
7.380,-73.129
6.827,-73.128
6.825,-73.218
6.815,-73.028
6.799,-73.133
6.790,-73.130
6.759,-73.096
6.796,-73.144
6.810,-73.151
6.803,-73.226
6.761,-73.080
6.760,-73.173
6.802,-73.157
6.824,-73.176
6.723,-73.185
7.502,-73.142
6.769,-73.153
6.771,-73.165
6.781,-73.146
6.800,-73.134
6.802,-73.155
6.571,-73.341
6.545,-73.503
6.756,-73.098
6.742,-73.167
6.796,-73.150
6.807,-73.131
6.743,-73.215
6.772,-73.122
6.758,-73.106
6.640,-73.160
6.760,-73.063
7.358,-73.575
6.794,-73.148
7.439,-73.211
6.717,-73.159
6.797,-73.133
6.819,-73.017
6.773,-73.121
5.803,-73.810
6.787,-73.158
6.732,-73.126
6.762,-73.153
6.781,-73.070
6.797,-73.159
6.497,-73.531
6.728,-73.141
6.784,-73.179
6.738,-73.163
6.832,-73.188
6.495,-73.511
6.790,-73.089
6.608,-73.306
6.781,-73.172
6.795,-73.159
6.770,-73.050
6.790,-73.147
6.806,-73.162
6.892,-73.183
7.110,-73.679
6.662,-73.534
6.833,-73.196
6.808,-73.416
6.729,-73.107
6.847,-73.049
6.777,-73.129
6.809,-73.173
6.811,-73.153
6.804,-73.129
6.866,-73.290
6.798,-73.381
6.804,-73.146
6.064,-73.695
6.846,-72.999
6.813,-73.205
6.801,-73.137
6.816,-73.131
5.843,-73.783
6.700,-73.174
6.833,-73.185
7.296,-73.226
6.387,-73.462
6.772,-72.960
6.826,-73.156
6.782,-73.038
6.753,-73.165
6.340,-73.574
6.993,-73.403
6.760,-73.132
6.323,-73.585
6.791,-73.095
6.790,-73.087
6.817,-73.114
6.873,-73.199
6.961,-72.827
6.794,-73.169
7.621,-73.236
6.787,-73.123
6.800,-73.156
6.709,-73.138
6.902,-73.056
6.758,-73.150
6.896,-72.972
6.771,-73.168
6.810,-73.099
6.782,-73.129
7.072,-73.283
6.781,-73.116
6.789,-73.164
6.045,-73.723
6.760,-73.152
6.812,-73.146
6.741,-73.171
6.792,-73.154
6.737,-73.103
6.777,-73.138
6.804,-73.122
6.749,-73.166
6.794,-73.139
6.785,-73.153
6.794,-73.180
6.788,-73.128
6.830,-73.181
6.783,-73.135
6.698,-73.162
6.808,-73.098
6.792,-73.121
6.782,-73.155
6.763,-73.194
6.785,-73.123
6.792,-72.916
6.540,-73.535
6.752,-73.069
6.844,-73.145
6.722,-73.225
6.748,-73.144
6.792,-73.164
6.880,-73.121
6.807,-73.134
7.451,-73.185
6.821,-73.126
6.830,-73.210
6.785,-73.061
6.787,-73.096
6.871,-73.287
6.765,-73.175
6.761,-73.152
6.758,-73.107
6.172,-73.803
6.789,-73.127
7.516,-73.063
6.811,-73.092
6.827,-73.148
6.785,-73.086
6.787,-73.146
6.752,-73.135
6.596,-73.558
6.815,-73.170
6.850,-73.126
6.764,-73.108
6.824,-73.169
6.791,-73.161
6.692,-73.145
6.817,-73.201
6.717,-73.102
6.817,-73.157
6.805,-73.126
6.304,-73.674
6.774,-73.054
6.783,-73.137
6.772,-73.146
6.562,-73.507
6.785,-73.192
6.777,-73.144
6.784,-73.155
6.796,-73.144
6.768,-73.155
6.786,-73.144
6.773,-73.153
6.775,-73.162
6.807,-73.047
6.759,-73.123
6.753,-73.185
6.830,-73.144
6.771,-73.114
6.790,-73.093
6.789,-73.098
6.441,-73.678
6.584,-73.435
6.840,-73.050
6.837,-73.151
6.775,-73.173
6.762,-73.164
6.826,-73.128
6.856,-72.981
6.832,-73.137
6.751,-73.140
6.787,-73.088
6.731,-73.178
5.944,-74.134
6.821,-73.136
6.799,-73.093
6.761,-73.151
6.799,-73.046
6.802,-73.217
6.805,-73.136
6.953,-73.154
6.814,-73.162
6.790,-73.140
6.708,-73.020
6.815,-73.148
6.565,-73.541
6.776,-73.148
6.796,-73.052
6.757,-73.180
6.862,-73.029
6.865,-73.171
6.809,-73.195
6.803,-73.177
6.563,-73.549
6.827,-73.160
6.808,-73.074
6.770,-73.184
6.829,-73.133
6.710,-73.190
6.920,-73.136
6.778,-73.110
6.756,-73.111
6.342,-73.565
6.839,-73.111
6.770,-73.130
6.783,-73.155
6.828,-73.013
6.809,-73.167
6.794,-73.167
7.520,-73.224
6.722,-73.191
7.195,-74.208
6.812,-73.158
6.815,-73.084
6.784,-73.150
6.764,-73.154
6.748,-73.126
7.625,-73.272
6.810,-73.126
6.802,-73.169
6.795,-73.174
6.790,-73.135
6.791,-73.142
6.032,-73.701
6.810,-73.016
6.811,-73.154
6.832,-73.063
6.804,-73.169
6.823,-73.175
6.651,-73.100
6.794,-73.121
6.797,-73.144
6.813,-72.997
6.919,-73.342
6.779,-73.127
6.758,-73.133
6.795,-73.119
7.352,-73.162
6.806,-73.136
6.796,-73.184
5.831,-73.867
6.841,-72.965
6.791,-73.176
7.419,-73.261
6.797,-73.122
6.822,-73.091
6.799,-73.145
6.831,-73.119
7.187,-73.281
6.809,-73.140
7.012,-72.946
6.986,-73.062
6.760,-73.159
6.782,-73.108
6.848,-72.977
6.810,-73.171
6.799,-73.089
6.811,-73.151
6.804,-73.137
6.738,-73.133
6.780,-73.092
6.809,-73.094
6.818,-73.149
6.779,-73.064
6.008,-73.582
6.761,-73.066
6.788,-73.116
6.801,-73.170
6.836,-73.189
6.808,-73.126
5.824,-73.676
6.796,-73.144
6.744,-73.186
6.828,-73.175
6.987,-73.398
6.448,-73.662
6.100,-74.201
6.783,-73.087
6.807,-73.112
7.228,-73.741
6.755,-73.182
6.812,-73.138
6.082,-73.905
6.755,-73.128
6.777,-73.161
6.813,-73.165
6.422,-73.712
6.782,-73.130
6.781,-73.092
6.804,-73.148
6.776,-73.116
6.784,-73.135
6.809,-73.145
6.778,-73.135
6.796,-73.151
6.848,-73.153
6.799,-73.187
6.749,-73.150
6.798,-73.164
6.800,-73.177
6.755,-73.209
7.028,-73.096
6.775,-73.164
6.748,-73.072
6.938,-73.081
6.803,-72.922
6.801,-73.146
6.228,-73.632
6.760,-73.133
6.741,-73.095
6.839,-73.130
6.808,-73.140
6.800,-73.129
6.832,-73.186
6.784,-73.149
6.804,-73.145
6.784,-73.174
6.815,-73.014
6.897,-73.249
7.000,-72.957
6.864,-73.310
6.791,-73.122
6.792,-73.117
6.788,-73.121
6.865,-73.368
6.834,-73.162
6.790,-73.148
6.796,-73.127
6.727,-73.079
6.806,-73.128
6.793,-73.176
6.686,-73.549
6.818,-73.146
6.765,-73.137
6.758,-73.174
6.774,-73.141
6.831,-73.137
6.384,-73.444
6.836,-73.021
6.756,-73.177
6.763,-73.064
6.763,-73.110
6.836,-73.173
6.792,-73.130
6.801,-73.162
6.806,-73.180
6.819,-73.132
6.145,-73.800
6.825,-73.104
6.653,-73.390
6.824,-73.120
6.790,-73.119
6.791,-73.169
6.603,-73.138
6.828,-72.973
6.869,-72.949
5.762,-73.930
6.733,-73.204
6.805,-73.168
6.839,-73.135
6.840,-73.105
6.838,-73.119
6.804,-73.171
6.771,-73.133
7.498,-73.125
6.863,-73.247
6.822,-73.076
6.809,-73.148
6.788,-73.154
6.790,-73.172
6.840,-73.233
6.784,-73.163
6.804,-73.118
7.310,-73.199
6.791,-73.129
6.833,-72.985
6.803,-73.170
6.529,-73.563
6.787,-73.165
6.775,-73.166
6.791,-73.162
6.792,-73.125
6.731,-73.135
6.763,-73.091
6.959,-74.272
6.793,-73.132
6.768,-73.163
6.780,-73.154
6.786,-73.104
7.406,-73.168
6.751,-73.138
6.774,-73.169
6.805,-73.174
6.326,-73.604
6.768,-73.097
6.113,-73.862
6.722,-73.114
6.812,-73.140
7.386,-73.196
6.786,-73.187
6.791,-73.105
6.794,-73.080
6.823,-73.116
6.779,-73.073
6.788,-73.108
6.814,-73.164
6.439,-73.769
6.811,-73.131
6.837,-73.204
6.793,-73.146
6.802,-73.182
6.813,-73.166
6.797,-73.156
6.757,-73.412
6.823,-73.105
6.742,-73.146
6.753,-73.105
6.830,-73.137
6.757,-73.194
6.784,-73.151
6.848,-73.294
6.605,-73.356
6.783,-73.180
6.759,-73.448
6.782,-73.091
6.388,-73.575
6.806,-73.143
6.809,-73.126
6.747,-73.237
7.489,-73.174
6.854,-73.116
6.774,-73.157
6.790,-73.124
6.779,-73.143
6.789,-73.124
6.794,-73.118
6.780,-73.152
6.802,-73.148
6.325,-73.152
6.798,-73.134
6.860,-73.273
6.794,-73.121
6.764,-73.133
6.779,-73.152
6.682,-72.956
6.785,-73.048
6.592,-73.146
6.808,-73.126
6.792,-73.145
6.889,-73.345
6.797,-73.115
6.777,-73.107
6.819,-73.207
6.798,-73.157
6.809,-73.159
6.871,-73.166
6.844,-73.116
6.791,-73.135
6.828,-73.530
6.787,-73.138
7.418,-73.157
6.824,-73.129
6.832,-73.132
6.697,-72.886
6.566,-73.527
6.319,-73.679
6.811,-73.117
6.721,-73.203
6.811,-73.131
6.708,-73.243
6.800,-73.160
6.732,-73.167
6.735,-72.815
6.824,-73.121
6.797,-73.169
6.780,-73.176
6.788,-73.097
6.835,-73.210
6.785,-73.120
6.811,-73.023
6.800,-73.143
6.481,-73.532
6.772,-73.145
6.809,-73.148
6.780,-73.116
6.108,-73.722
6.592,-73.416
6.793,-73.133
6.697,-73.130
6.677,-73.530
6.304,-73.913
6.752,-73.139
6.692,-73.160
6.803,-73.139
6.775,-73.086
6.803,-73.076
6.737,-73.152
7.560,-73.069
6.829,-73.028
6.822,-73.157
6.738,-73.204
6.815,-73.176
6.790,-73.093
5.756,-73.885
6.816,-73.172
6.797,-73.099
6.794,-73.141
6.884,-73.138
6.758,-73.123
6.788,-73.168
6.528,-73.583
6.721,-73.201
6.795,-73.155
6.818,-73.067
6.786,-73.183
6.796,-73.015
7.193,-73.316
6.748,-73.189
6.783,-73.128
6.368,-73.271
6.798,-72.938
6.810,-73.060
6.755,-73.130
6.854,-73.322
6.744,-73.154
6.796,-73.141
7.427,-73.218
6.788,-73.120
6.763,-73.133
6.319,-73.730
6.552,-73.519
6.816,-73.148
6.746,-73.181
6.803,-73.124
6.754,-73.113
6.787,-73.179
6.801,-73.159
6.743,-73.208
6.766,-73.148
6.795,-73.097
6.791,-73.134
6.017,-73.652
6.710,-73.164
6.787,-73.136
6.772,-73.179
6.814,-73.097
6.692,-73.256
7.243,-73.758
6.797,-73.021
6.806,-73.138
6.794,-73.019
6.768,-73.087
6.815,-73.162
6.768,-73.124
6.202,-73.734
7.469,-73.177
6.800,-73.156
6.794,-73.151
6.863,-73.114
6.739,-73.121
7.155,-72.912
6.720,-73.175
6.845,-73.109
6.790,-73.148
6.799,-73.181
6.775,-73.125
6.784,-73.181
6.793,-73.146
6.800,-73.036
6.792,-73.166
6.841,-73.160
6.777,-73.103
6.794,-73.150
6.768,-73.091
6.809,-73.139
6.658,-73.623
6.817,-73.166
6.776,-73.139
6.789,-73.106
6.724,-73.171
6.800,-73.064
6.761,-73.107
6.811,-73.158
6.751,-73.158
6.765,-73.097
6.793,-73.182
6.780,-73.146
6.795,-73.154
5.870,-73.691
6.604,-73.527
6.802,-73.152
6.803,-73.143
6.788,-73.138
6.820,-73.148
6.815,-73.149
6.830,-73.217
6.744,-73.125
6.805,-73.103
6.790,-73.156
6.722,-73.132
6.754,-73.121
6.785,-74.215
6.724,-73.133
6.708,-73.164
6.755,-73.143
6.002,-73.996
7.318,-73.360
7.288,-73.350
5.919,-73.800
6.793,-73.161
6.828,-73.191
6.766,-73.068
6.789,-73.150
6.734,-73.581
6.816,-73.221
6.701,-73.086
6.791,-73.159
6.747,-73.132
6.777,-73.133
6.508,-73.538
6.794,-73.178
6.774,-73.097
6.553,-73.580
6.773,-73.022
6.790,-73.144
6.786,-73.121
6.524,-73.511
6.763,-73.140
6.756,-73.136
6.824,-73.168
6.074,-73.688
6.799,-73.152
6.764,-73.161
6.736,-73.112
6.783,-72.976
6.164,-73.691
6.896,-73.154
6.828,-73.117
7.313,-72.997
6.808,-73.149
6.771,-73.123
6.771,-73.045
6.594,-73.508
6.794,-73.136
6.760,-73.172
6.796,-73.172
6.779,-73.064
6.812,-73.155
6.057,-73.688
6.713,-73.143
6.801,-73.130
6.745,-73.157
7.189,-73.429
6.783,-73.123
6.780,-73.171
6.789,-73.146
6.663,-73.332
6.781,-73.110
6.762,-73.174
6.768,-73.476
